dataset,split,video_id,video_path,label,label_clean,label_id,exists
somethingv2,validation,108066,data/Something_data/videos/108066.webm,Pushing [something] so that it slightly moves,Pushing something so that it slightly moves,100,False
somethingv2,validation,208126,data/Something_data/videos/208126.webm,Lifting [something] up completely without letting it drop down,Lifting something up completely without letting it drop down,27,False
somethingv2,validation,5950,data/Something_data/videos/5950.webm,Lifting [something] up completely without letting it drop down,Lifting something up completely without letting it drop down,27,False
somethingv2,validation,65018,data/Something_data/videos/65018.webm,Pretending to put [something] into [something],Pretending to put something into something,72,False
somethingv2,validation,103485,data/Something_data/videos/103485.webm,Pretending to put [something] into [something],Pretending to put something into something,72,False
somethingv2,validation,121746,data/Something_data/videos/121746.webm,Spreading [something] onto [something],Spreading something onto something,141,False
somethingv2,validation,72427,data/Something_data/videos/72427.webm,Spreading [something] onto [something],Spreading something onto something,141,False
somethingv2,validation,171583,data/Something_data/videos/171583.webm,Pretending to squeeze [something],Pretending to squeeze something,80,False
somethingv2,validation,157303,data/Something_data/videos/157303.webm,Pretending to squeeze [something],Pretending to squeeze something,80,False
somethingv2,validation,64574,data/Something_data/videos/64574.webm,Picking [something] up,Picking something up,47,False
somethingv2,validation,145974,data/Something_data/videos/145974.webm,Picking [something] up,Picking something up,47,False
somethingv2,validation,72702,data/Something_data/videos/72702.webm,Throwing [something] in the air and catching it,Throwing something in the air and catching it,153,False
somethingv2,validation,166033,data/Something_data/videos/166033.webm,Throwing [something] in the air and catching it,Throwing something in the air and catching it,153,False
somethingv2,validation,201036,data/Something_data/videos/201036.webm,Tipping [something] over,Tipping something over,158,False
somethingv2,validation,139494,data/Something_data/videos/139494.webm,Tipping [something] over,Tipping something over,158,False
somethingv2,validation,69213,data/Something_data/videos/69213.webm,Poking a stack of [something] without the stack collapsing,Poking a stack of something without the stack collapsing,54,False
somethingv2,validation,117126,data/Something_data/videos/117126.webm,Poking a stack of [something] without the stack collapsing,Poking a stack of something without the stack collapsing,54,False
somethingv2,validation,49463,data/Something_data/videos/49463.webm,Pouring [something] into [something] until it overflows,Pouring something into something until it overflows,60,False
somethingv2,validation,151509,data/Something_data/videos/151509.webm,Pouring [something] into [something] until it overflows,Pouring something into something until it overflows,60,False
somethingv2,validation,12693,data/Something_data/videos/12693.webm,Pulling [something] from left to right,Pulling something from left to right,86,False
somethingv2,validation,215234,data/Something_data/videos/215234.webm,Pulling [something] from left to right,Pulling something from left to right,86,False
somethingv2,validation,122329,data/Something_data/videos/122329.webm,Putting [something] next to [something],Putting something next to something,107,False
somethingv2,validation,208961,data/Something_data/videos/208961.webm,Putting [something] next to [something],Putting something next to something,107,False
somethingv2,validation,48978,data/Something_data/videos/48978.webm,Turning the camera upwards while filming [something],Turning the camera upwards while filming something,168,False
somethingv2,validation,216965,data/Something_data/videos/216965.webm,Turning the camera upwards while filming [something],Turning the camera upwards while filming something,168,False
somethingv2,validation,200684,data/Something_data/videos/200684.webm,Putting [something] onto [something],Putting something onto something,112,False
somethingv2,validation,116311,data/Something_data/videos/116311.webm,Putting [something] onto [something],Putting something onto something,112,False
somethingv2,validation,27918,data/Something_data/videos/27918.webm,Trying to bend [something unbendable] so nothing happens,Trying to bend something unbendable so nothing happens,162,False
somethingv2,validation,84019,data/Something_data/videos/84019.webm,Trying to bend [something unbendable] so nothing happens,Trying to bend something unbendable so nothing happens,162,False
somethingv2,validation,81605,data/Something_data/videos/81605.webm,Pouring [something] onto [something],Pouring something onto something,61,False
somethingv2,validation,163217,data/Something_data/videos/163217.webm,Pouring [something] onto [something],Pouring something onto something,61,False
somethingv2,validation,94881,data/Something_data/videos/94881.webm,Pretending or trying and failing to twist [something],Pretending or trying and failing to twist something,64,False
somethingv2,validation,131775,data/Something_data/videos/131775.webm,Pretending or trying and failing to twist [something],Pretending or trying and failing to twist something,64,False
somethingv2,validation,153645,data/Something_data/videos/153645.webm,Pouring [something] out of [something],Pouring something out of something,62,False
somethingv2,validation,131231,data/Something_data/videos/131231.webm,Pouring [something] out of [something],Pouring something out of something,62,False
somethingv2,validation,183975,data/Something_data/videos/183975.webm,Pushing [something] so it spins,Pushing something so it spins,97,False
somethingv2,validation,155995,data/Something_data/videos/155995.webm,Pushing [something] so it spins,Pushing something so it spins,97,False
somethingv2,validation,15520,data/Something_data/videos/15520.webm,Putting [something] and [something] on the table,Putting something and something on the table,103,False
somethingv2,validation,54658,data/Something_data/videos/54658.webm,Putting [something] and [something] on the table,Putting something and something on the table,103,False
somethingv2,validation,218646,data/Something_data/videos/218646.webm,Spilling [something] behind [something],Spilling something behind something,136,False
somethingv2,validation,18181,data/Something_data/videos/18181.webm,Spilling [something] behind [something],Spilling something behind something,136,False
somethingv2,validation,87879,data/Something_data/videos/87879.webm,Putting [something] underneath [something],Putting something underneath something,118,False
somethingv2,validation,174054,data/Something_data/videos/174054.webm,Putting [something] underneath [something],Putting something underneath something,118,False
somethingv2,validation,1265,data/Something_data/videos/1265.webm,Showing a photo of [something] to the camera,Showing a photo of something to the camera,124,False
somethingv2,validation,128802,data/Something_data/videos/128802.webm,Showing a photo of [something] to the camera,Showing a photo of something to the camera,124,True
somethingv2,validation,90646,data/Something_data/videos/90646.webm,Pulling [something] from right to left,Pulling something from right to left,87,False
somethingv2,validation,59986,data/Something_data/videos/59986.webm,Pulling [something] from right to left,Pulling something from right to left,87,False
somethingv2,validation,81176,data/Something_data/videos/81176.webm,Pretending to spread air onto [something],Pretending to spread air onto something,78,True
somethingv2,validation,32384,data/Something_data/videos/32384.webm,Pretending to spread air onto [something],Pretending to spread air onto something,78,False
somethingv2,validation,37133,data/Something_data/videos/37133.webm,Moving [part] of [something],Moving part of something,33,False
somethingv2,validation,10335,data/Something_data/videos/10335.webm,Moving [part] of [something],Moving part of something,33,False
somethingv2,validation,189265,data/Something_data/videos/189265.webm,Moving [something] and [something] so they collide with each other,Moving something and something so they collide with each other,38,False
somethingv2,validation,34417,data/Something_data/videos/34417.webm,Moving [something] and [something] so they collide with each other,Moving something and something so they collide with each other,38,False
somethingv2,validation,205120,data/Something_data/videos/205120.webm,"Lifting [something] up completely, then letting it drop down","Lifting something up completely, then letting it drop down",28,False
somethingv2,validation,62788,data/Something_data/videos/62788.webm,"Lifting [something] up completely, then letting it drop down","Lifting something up completely, then letting it drop down",28,False
somethingv2,validation,38752,data/Something_data/videos/38752.webm,Putting [something] on the edge of [something] so it is not supported and falls down,Putting something on the edge of something so it is not supported and falls down,110,False
somethingv2,validation,137291,data/Something_data/videos/137291.webm,Putting [something] on the edge of [something] so it is not supported and falls down,Putting something on the edge of something so it is not supported and falls down,110,False
somethingv2,validation,122971,data/Something_data/videos/122971.webm,[Something] colliding with [something] and both are being deflected,Something colliding with something and both are being deflected,132,False
somethingv2,validation,88008,data/Something_data/videos/88008.webm,[Something] colliding with [something] and both are being deflected,Something colliding with something and both are being deflected,132,False
somethingv2,validation,123898,data/Something_data/videos/123898.webm,Pulling [something] onto [something],Pulling something onto something,88,False
somethingv2,validation,192310,data/Something_data/videos/192310.webm,Pulling [something] onto [something],Pulling something onto something,88,False
somethingv2,validation,161627,data/Something_data/videos/161627.webm,Pushing [something] onto [something],Pushing something onto something,96,False
somethingv2,validation,79814,data/Something_data/videos/79814.webm,Pushing [something] onto [something],Pushing something onto something,96,False
somethingv2,validation,186727,data/Something_data/videos/186727.webm,Moving [something] across a surface until it falls down,Moving something across a surface until it falls down,34,False
somethingv2,validation,53780,data/Something_data/videos/53780.webm,Moving [something] across a surface until it falls down,Moving something across a surface until it falls down,34,False
somethingv2,validation,132025,data/Something_data/videos/132025.webm,Pretending to sprinkle air onto [something],Pretending to sprinkle air onto something,79,False
somethingv2,validation,166346,data/Something_data/videos/166346.webm,Pretending to sprinkle air onto [something],Pretending to sprinkle air onto something,79,False
somethingv2,validation,50660,data/Something_data/videos/50660.webm,Putting [something] upright on the table,Putting something upright on the table,119,False
somethingv2,validation,188056,data/Something_data/videos/188056.webm,Putting [something] upright on the table,Putting something upright on the table,119,False
somethingv2,validation,34647,data/Something_data/videos/34647.webm,Pretending to take [something] out of [something],Pretending to take something out of something,82,False
somethingv2,validation,46649,data/Something_data/videos/46649.webm,Pretending to take [something] out of [something],Pretending to take something out of something,82,False
somethingv2,validation,78578,data/Something_data/videos/78578.webm,Trying but failing to attach [something] to [something] because it doesn't stick,Trying but failing to attach something to something because it doesn't stick,161,False
somethingv2,validation,32457,data/Something_data/videos/32457.webm,Trying but failing to attach [something] to [something] because it doesn't stick,Trying but failing to attach something to something because it doesn't stick,161,False
somethingv2,validation,214306,data/Something_data/videos/214306.webm,Poking a hole into [some substance],Poking a hole into some substance,51,False
somethingv2,validation,115479,data/Something_data/videos/115479.webm,Poking a hole into [some substance],Poking a hole into some substance,51,False
somethingv2,validation,112844,data/Something_data/videos/112844.webm,"Letting [something] roll up a slanted surface, so it rolls back down","Letting something roll up a slanted surface, so it rolls back down",24,True
somethingv2,validation,125237,data/Something_data/videos/125237.webm,"Letting [something] roll up a slanted surface, so it rolls back down","Letting something roll up a slanted surface, so it rolls back down",24,False
somethingv2,validation,51984,data/Something_data/videos/51984.webm,Moving [something] across a surface without it falling down,Moving something across a surface without it falling down,35,False
somethingv2,validation,74493,data/Something_data/videos/74493.webm,Moving [something] across a surface without it falling down,Moving something across a surface without it falling down,35,False
somethingv2,validation,17312,data/Something_data/videos/17312.webm,"Trying to pour [something] into [something], but missing so it spills next to it","Trying to pour something into something, but missing so it spills next to it",163,False
somethingv2,validation,63108,data/Something_data/videos/63108.webm,"Trying to pour [something] into [something], but missing so it spills next to it","Trying to pour something into something, but missing so it spills next to it",163,False
somethingv2,validation,80575,data/Something_data/videos/80575.webm,Lifting up one end of [something] without letting it drop down,Lifting up one end of something without letting it drop down,30,False
somethingv2,validation,131354,data/Something_data/videos/131354.webm,Lifting up one end of [something] without letting it drop down,Lifting up one end of something without letting it drop down,30,False
somethingv2,validation,218883,data/Something_data/videos/218883.webm,Bending [something] until it breaks,Bending something until it breaks,3,True
somethingv2,validation,125356,data/Something_data/videos/125356.webm,Bending [something] until it breaks,Bending something until it breaks,3,False
somethingv2,validation,113242,data/Something_data/videos/113242.webm,Failing to put [something] into [something] because [something] does not fit,Failing to put something into something because something does not fit,13,False
somethingv2,validation,26536,data/Something_data/videos/26536.webm,Failing to put [something] into [something] because [something] does not fit,Failing to put something into something because something does not fit,13,False
somethingv2,validation,19814,data/Something_data/videos/19814.webm,Pulling [something] out of [something],Pulling something out of something,89,False
somethingv2,validation,110248,data/Something_data/videos/110248.webm,Pulling [something] out of [something],Pulling something out of something,89,False
somethingv2,validation,18610,data/Something_data/videos/18610.webm,Putting [something] onto [something else that cannot support it] so it falls down,Putting something onto something else that cannot support it so it falls down,113,False
somethingv2,validation,185497,data/Something_data/videos/185497.webm,Putting [something] onto [something else that cannot support it] so it falls down,Putting something onto something else that cannot support it so it falls down,113,True
somethingv2,validation,44945,data/Something_data/videos/44945.webm,Poking [something] so that it spins around,Poking something so that it spins around,58,False
somethingv2,validation,63663,data/Something_data/videos/63663.webm,Poking [something] so that it spins around,Poking something so that it spins around,58,False
somethingv2,validation,208139,data/Something_data/videos/208139.webm,Moving [something] and [something] so they pass each other,Moving something and something so they pass each other,39,False
somethingv2,validation,72101,data/Something_data/videos/72101.webm,Moving [something] and [something] so they pass each other,Moving something and something so they pass each other,39,False
somethingv2,validation,177476,data/Something_data/videos/177476.webm,Putting [something] onto a slanted surface but it doesn't glide down,Putting something onto a slanted surface but it doesn't glide down,111,False
somethingv2,validation,206631,data/Something_data/videos/206631.webm,Putting [something] onto a slanted surface but it doesn't glide down,Putting something onto a slanted surface but it doesn't glide down,111,False
somethingv2,validation,24959,data/Something_data/videos/24959.webm,Poking a hole into [something soft],Poking a hole into something soft,52,True
somethingv2,validation,58270,data/Something_data/videos/58270.webm,Poking a hole into [something soft],Poking a hole into something soft,52,False
somethingv2,validation,167525,data/Something_data/videos/167525.webm,Poking a stack of [something] so the stack collapses,Poking a stack of something so the stack collapses,53,False
somethingv2,validation,9789,data/Something_data/videos/9789.webm,Poking a stack of [something] so the stack collapses,Poking a stack of something so the stack collapses,53,False
somethingv2,validation,119693,data/Something_data/videos/119693.webm,Lifting a surface with [something] on it but not enough for it to slide down,Lifting a surface with something on it but not enough for it to slide down,25,False
somethingv2,validation,51076,data/Something_data/videos/51076.webm,Lifting a surface with [something] on it but not enough for it to slide down,Lifting a surface with something on it but not enough for it to slide down,25,False
somethingv2,validation,195189,data/Something_data/videos/195189.webm,Pretending to put [something] underneath [something],Pretending to put something underneath something,76,False
somethingv2,validation,44698,data/Something_data/videos/44698.webm,Pretending to put [something] underneath [something],Pretending to put something underneath something,76,False
