dataset,split,video_id,video_path,label,label_clean,label_id,exists
somethingv2,validation,114106,data/Something_data/videos/114106.webm,Putting [something] in front of [something],Putting something in front of something,105,True
somethingv2,train,125038,data/Something_data/videos/125038.webm,Putting [something] in front of [something],Putting something in front of something,105,True
somethingv2,train,134352,data/Something_data/videos/134352.webm,Putting [something] in front of [something],Putting something in front of something,105,True
somethingv2,train,36421,data/Something_data/videos/36421.webm,[Something] falling like a rock,Something falling like a rock,135,True
somethingv2,train,80301,data/Something_data/videos/80301.webm,[Something] falling like a rock,Something falling like a rock,135,True
somethingv2,train,66102,data/Something_data/videos/66102.webm,[Something] falling like a rock,Something falling like a rock,135,True
somethingv2,train,49666,data/Something_data/videos/49666.webm,[Something] falling like a rock,Something falling like a rock,135,True
somethingv2,train,185687,data/Something_data/videos/185687.webm,[Something] falling like a rock,Something falling like a rock,135,True
somethingv2,train,1127,data/Something_data/videos/1127.webm,Holding [something] in front of [something],Holding something in front of something,18,True
somethingv2,train,190787,data/Something_data/videos/190787.webm,Holding [something] in front of [something],Holding something in front of something,18,True
somethingv2,train,64719,data/Something_data/videos/64719.webm,Holding [something] in front of [something],Holding something in front of something,18,True
somethingv2,validation,161695,data/Something_data/videos/161695.webm,Holding [something] in front of [something],Holding something in front of something,18,True
somethingv2,train,136737,data/Something_data/videos/136737.webm,Holding [something] in front of [something],Holding something in front of something,18,True
somethingv2,train,220668,data/Something_data/videos/220668.webm,Putting [something] underneath [something],Putting something underneath something,118,True
somethingv2,train,62055,data/Something_data/videos/62055.webm,Putting [something] underneath [something],Putting something underneath something,118,True
somethingv2,train,136357,data/Something_data/videos/136357.webm,Putting [something] underneath [something],Putting something underneath something,118,True
somethingv2,train,32155,data/Something_data/videos/32155.webm,Putting [something] underneath [something],Putting something underneath something,118,True
somethingv2,train,84482,data/Something_data/videos/84482.webm,Putting [something] underneath [something],Putting something underneath something,118,True
somethingv2,train,140154,data/Something_data/videos/140154.webm,Pretending to put [something] on a surface,Pretending to put something on a surface,74,True
somethingv2,train,59801,data/Something_data/videos/59801.webm,Pretending to put [something] on a surface,Pretending to put something on a surface,74,True
somethingv2,train,29806,data/Something_data/videos/29806.webm,Pretending to put [something] on a surface,Pretending to put something on a surface,74,True
somethingv2,validation,107145,data/Something_data/videos/107145.webm,Pretending to put [something] on a surface,Pretending to put something on a surface,74,True
somethingv2,train,73654,data/Something_data/videos/73654.webm,Pretending to put [something] on a surface,Pretending to put something on a surface,74,True
somethingv2,train,170331,data/Something_data/videos/170331.webm,Pulling [something] out of [something],Pulling something out of something,89,True
somethingv2,train,186357,data/Something_data/videos/186357.webm,Pulling [something] out of [something],Pulling something out of something,89,True
somethingv2,train,111893,data/Something_data/videos/111893.webm,Pulling [something] out of [something],Pulling something out of something,89,True
somethingv2,train,172456,data/Something_data/videos/172456.webm,Pulling [something] out of [something],Pulling something out of something,89,True
somethingv2,train,205296,data/Something_data/videos/205296.webm,Pulling [something] out of [something],Pulling something out of something,89,True
somethingv2,train,138,data/Something_data/videos/138.webm,Moving [something] away from [something],Moving something away from something,40,True
somethingv2,train,41544,data/Something_data/videos/41544.webm,Moving [something] away from [something],Moving something away from something,40,True
somethingv2,train,167184,data/Something_data/videos/167184.webm,Moving [something] away from [something],Moving something away from something,40,True
somethingv2,train,25276,data/Something_data/videos/25276.webm,Moving [something] away from [something],Moving something away from something,40,True
somethingv2,train,20039,data/Something_data/videos/20039.webm,Moving [something] away from [something],Moving something away from something,40,True
somethingv2,train,30758,data/Something_data/videos/30758.webm,Tilting [something] with [something] on it until it falls off,Tilting something with something on it until it falls off,157,True
somethingv2,train,50985,data/Something_data/videos/50985.webm,Tilting [something] with [something] on it until it falls off,Tilting something with something on it until it falls off,157,True
somethingv2,train,33062,data/Something_data/videos/33062.webm,Tilting [something] with [something] on it until it falls off,Tilting something with something on it until it falls off,157,True
somethingv2,train,209663,data/Something_data/videos/209663.webm,Tilting [something] with [something] on it until it falls off,Tilting something with something on it until it falls off,157,True
somethingv2,train,114627,data/Something_data/videos/114627.webm,Tilting [something] with [something] on it until it falls off,Tilting something with something on it until it falls off,157,True
somethingv2,train,40503,data/Something_data/videos/40503.webm,Moving [something] away from the camera,Moving something away from the camera,41,True
somethingv2,train,216048,data/Something_data/videos/216048.webm,Moving [something] away from the camera,Moving something away from the camera,41,True
somethingv2,train,217848,data/Something_data/videos/217848.webm,Moving [something] away from the camera,Moving something away from the camera,41,True
somethingv2,train,133561,data/Something_data/videos/133561.webm,Moving [something] away from the camera,Moving something away from the camera,41,True
somethingv2,train,159044,data/Something_data/videos/159044.webm,Moving [something] away from the camera,Moving something away from the camera,41,True
somethingv2,train,109994,data/Something_data/videos/109994.webm,Pushing [something] from left to right,Pushing something from left to right,93,True
somethingv2,train,129338,data/Something_data/videos/129338.webm,Pushing [something] from left to right,Pushing something from left to right,93,True
somethingv2,train,90871,data/Something_data/videos/90871.webm,Pushing [something] from left to right,Pushing something from left to right,93,True
somethingv2,train,122796,data/Something_data/videos/122796.webm,Pushing [something] from left to right,Pushing something from left to right,93,True
somethingv2,train,119617,data/Something_data/videos/119617.webm,Pushing [something] from left to right,Pushing something from left to right,93,True
somethingv2,train,112549,data/Something_data/videos/112549.webm,Moving [something] closer to [something],Moving something closer to something,42,True
somethingv2,train,71395,data/Something_data/videos/71395.webm,Moving [something] closer to [something],Moving something closer to something,42,True
somethingv2,validation,34040,data/Something_data/videos/34040.webm,Moving [something] closer to [something],Moving something closer to something,42,True
somethingv2,validation,130837,data/Something_data/videos/130837.webm,Moving [something] closer to [something],Moving something closer to something,42,True
somethingv2,train,197982,data/Something_data/videos/197982.webm,Moving [something] closer to [something],Moving something closer to something,42,True
somethingv2,train,29926,data/Something_data/videos/29926.webm,Tearing [something] into two pieces,Tearing something into two pieces,149,True
somethingv2,train,55595,data/Something_data/videos/55595.webm,Tearing [something] into two pieces,Tearing something into two pieces,149,True
somethingv2,train,106400,data/Something_data/videos/106400.webm,Tearing [something] into two pieces,Tearing something into two pieces,149,True
somethingv2,train,43995,data/Something_data/videos/43995.webm,Tearing [something] into two pieces,Tearing something into two pieces,149,True
somethingv2,train,13377,data/Something_data/videos/13377.webm,Tearing [something] into two pieces,Tearing something into two pieces,149,True
somethingv2,validation,100493,data/Something_data/videos/100493.webm,[Something] falling like a feather or paper,Something falling like a feather or paper,134,True
somethingv2,train,92480,data/Something_data/videos/92480.webm,[Something] falling like a feather or paper,Something falling like a feather or paper,134,True
somethingv2,validation,210519,data/Something_data/videos/210519.webm,[Something] falling like a feather or paper,Something falling like a feather or paper,134,True
somethingv2,train,178629,data/Something_data/videos/178629.webm,[Something] falling like a feather or paper,Something falling like a feather or paper,134,True
somethingv2,train,127981,data/Something_data/videos/127981.webm,[Something] falling like a feather or paper,Something falling like a feather or paper,134,True
somethingv2,train,208075,data/Something_data/videos/208075.webm,Showing [something] next to [something],Showing something next to something,126,True
somethingv2,train,20146,data/Something_data/videos/20146.webm,Showing [something] next to [something],Showing something next to something,126,True
somethingv2,train,92743,data/Something_data/videos/92743.webm,Showing [something] next to [something],Showing something next to something,126,True
somethingv2,train,81373,data/Something_data/videos/81373.webm,Showing [something] next to [something],Showing something next to something,126,True
somethingv2,train,146997,data/Something_data/videos/146997.webm,Showing [something] next to [something],Showing something next to something,126,True
somethingv2,train,45955,data/Something_data/videos/45955.webm,Scooping [something] up with [something],Scooping something up with something,123,True
somethingv2,validation,178000,data/Something_data/videos/178000.webm,Scooping [something] up with [something],Scooping something up with something,123,True
somethingv2,train,192907,data/Something_data/videos/192907.webm,Scooping [something] up with [something],Scooping something up with something,123,True
somethingv2,validation,11386,data/Something_data/videos/11386.webm,Scooping [something] up with [something],Scooping something up with something,123,True
somethingv2,train,4231,data/Something_data/videos/4231.webm,Scooping [something] up with [something],Scooping something up with something,123,True
somethingv2,validation,130668,data/Something_data/videos/130668.webm,Putting [something] onto [something],Putting something onto something,112,True
somethingv2,train,24098,data/Something_data/videos/24098.webm,Putting [something] onto [something],Putting something onto something,112,True
somethingv2,train,37452,data/Something_data/videos/37452.webm,Putting [something] onto [something],Putting something onto something,112,True
somethingv2,train,177494,data/Something_data/videos/177494.webm,Putting [something] onto [something],Putting something onto something,112,True
somethingv2,train,411,data/Something_data/videos/411.webm,Putting [something] onto [something],Putting something onto something,112,True
somethingv2,train,40778,data/Something_data/videos/40778.webm,"Lifting [something] up completely, then letting it drop down","Lifting something up completely, then letting it drop down",28,True
somethingv2,train,192809,data/Something_data/videos/192809.webm,"Lifting [something] up completely, then letting it drop down","Lifting something up completely, then letting it drop down",28,True
somethingv2,train,88735,data/Something_data/videos/88735.webm,"Lifting [something] up completely, then letting it drop down","Lifting something up completely, then letting it drop down",28,True
somethingv2,train,120092,data/Something_data/videos/120092.webm,"Lifting [something] up completely, then letting it drop down","Lifting something up completely, then letting it drop down",28,True
somethingv2,train,107317,data/Something_data/videos/107317.webm,"Lifting [something] up completely, then letting it drop down","Lifting something up completely, then letting it drop down",28,True
somethingv2,train,110377,data/Something_data/videos/110377.webm,Putting [something similar to other things that are already on the table],Putting something similar to other things that are already on the table,114,True
somethingv2,train,92479,data/Something_data/videos/92479.webm,Putting [something similar to other things that are already on the table],Putting something similar to other things that are already on the table,114,True
somethingv2,train,62008,data/Something_data/videos/62008.webm,Putting [something similar to other things that are already on the table],Putting something similar to other things that are already on the table,114,True
somethingv2,train,164729,data/Something_data/videos/164729.webm,Putting [something similar to other things that are already on the table],Putting something similar to other things that are already on the table,114,True
somethingv2,train,171244,data/Something_data/videos/171244.webm,Putting [something similar to other things that are already on the table],Putting something similar to other things that are already on the table,114,True
somethingv2,train,134215,data/Something_data/videos/134215.webm,Pretending to throw [something],Pretending to throw something,83,True
somethingv2,train,216112,data/Something_data/videos/216112.webm,Pretending to throw [something],Pretending to throw something,83,True
somethingv2,train,60854,data/Something_data/videos/60854.webm,Pretending to throw [something],Pretending to throw something,83,True
somethingv2,train,25501,data/Something_data/videos/25501.webm,Pretending to throw [something],Pretending to throw something,83,True
somethingv2,train,18078,data/Something_data/videos/18078.webm,Pretending to throw [something],Pretending to throw something,83,True
somethingv2,train,48060,data/Something_data/videos/48060.webm,Lifting [something] with [something] on it,Lifting something with something on it,29,True
somethingv2,train,214763,data/Something_data/videos/214763.webm,Lifting [something] with [something] on it,Lifting something with something on it,29,True
somethingv2,train,181419,data/Something_data/videos/181419.webm,Lifting [something] with [something] on it,Lifting something with something on it,29,True
somethingv2,train,103793,data/Something_data/videos/103793.webm,Lifting [something] with [something] on it,Lifting something with something on it,29,True
somethingv2,validation,157520,data/Something_data/videos/157520.webm,Lifting [something] with [something] on it,Lifting something with something on it,29,True
somethingv2,train,138936,data/Something_data/videos/138936.webm,Sprinkling [something] onto [something],Sprinkling something onto something,142,True
somethingv2,train,50787,data/Something_data/videos/50787.webm,Sprinkling [something] onto [something],Sprinkling something onto something,142,True
somethingv2,train,785,data/Something_data/videos/785.webm,Sprinkling [something] onto [something],Sprinkling something onto something,142,True
somethingv2,validation,50872,data/Something_data/videos/50872.webm,Sprinkling [something] onto [something],Sprinkling something onto something,142,True
somethingv2,train,11836,data/Something_data/videos/11836.webm,Sprinkling [something] onto [something],Sprinkling something onto something,142,True
somethingv2,train,33600,data/Something_data/videos/33600.webm,"Putting [something that cannot actually stand upright] upright on the table, so it falls on its side","Putting something that cannot actually stand upright upright on the table, so it falls on its side",117,True
somethingv2,train,178634,data/Something_data/videos/178634.webm,"Putting [something that cannot actually stand upright] upright on the table, so it falls on its side","Putting something that cannot actually stand upright upright on the table, so it falls on its side",117,True
somethingv2,train,59163,data/Something_data/videos/59163.webm,"Putting [something that cannot actually stand upright] upright on the table, so it falls on its side","Putting something that cannot actually stand upright upright on the table, so it falls on its side",117,True
somethingv2,validation,106175,data/Something_data/videos/106175.webm,"Putting [something that cannot actually stand upright] upright on the table, so it falls on its side","Putting something that cannot actually stand upright upright on the table, so it falls on its side",117,True
somethingv2,train,60775,data/Something_data/videos/60775.webm,"Putting [something that cannot actually stand upright] upright on the table, so it falls on its side","Putting something that cannot actually stand upright upright on the table, so it falls on its side",117,True
somethingv2,train,195767,data/Something_data/videos/195767.webm,Pretending to take [something] out of [something],Pretending to take something out of something,82,True
somethingv2,train,53887,data/Something_data/videos/53887.webm,Pretending to take [something] out of [something],Pretending to take something out of something,82,True
somethingv2,train,53344,data/Something_data/videos/53344.webm,Pretending to take [something] out of [something],Pretending to take something out of something,82,True
somethingv2,train,161113,data/Something_data/videos/161113.webm,Pretending to take [something] out of [something],Pretending to take something out of something,82,True
somethingv2,train,40169,data/Something_data/videos/40169.webm,Pretending to take [something] out of [something],Pretending to take something out of something,82,True
somethingv2,train,174272,data/Something_data/videos/174272.webm,[Something] colliding with [something] and both are being deflected,Something colliding with something and both are being deflected,132,True
somethingv2,train,33953,data/Something_data/videos/33953.webm,[Something] colliding with [something] and both are being deflected,Something colliding with something and both are being deflected,132,True
somethingv2,validation,85244,data/Something_data/videos/85244.webm,[Something] colliding with [something] and both are being deflected,Something colliding with something and both are being deflected,132,True
somethingv2,train,153003,data/Something_data/videos/153003.webm,[Something] colliding with [something] and both are being deflected,Something colliding with something and both are being deflected,132,True
somethingv2,validation,86654,data/Something_data/videos/86654.webm,[Something] colliding with [something] and both are being deflected,Something colliding with something and both are being deflected,132,True
somethingv2,train,154328,data/Something_data/videos/154328.webm,Dropping [something] into [something],Dropping something into something,10,True
somethingv2,train,64863,data/Something_data/videos/64863.webm,Dropping [something] into [something],Dropping something into something,10,True
somethingv2,train,71378,data/Something_data/videos/71378.webm,Dropping [something] into [something],Dropping something into something,10,True
somethingv2,train,145859,data/Something_data/videos/145859.webm,Dropping [something] into [something],Dropping something into something,10,True
somethingv2,validation,132010,data/Something_data/videos/132010.webm,Dropping [something] into [something],Dropping something into something,10,True
somethingv2,train,50732,data/Something_data/videos/50732.webm,Burying [something] in [something],Burying something in something,4,True
somethingv2,train,197576,data/Something_data/videos/197576.webm,Burying [something] in [something],Burying something in something,4,True
somethingv2,train,210410,data/Something_data/videos/210410.webm,Burying [something] in [something],Burying something in something,4,True
somethingv2,validation,178993,data/Something_data/videos/178993.webm,Burying [something] in [something],Burying something in something,4,True
somethingv2,train,191345,data/Something_data/videos/191345.webm,Burying [something] in [something],Burying something in something,4,True
somethingv2,train,125952,data/Something_data/videos/125952.webm,Pretending to put [something] into [something],Pretending to put something into something,72,True
somethingv2,train,97906,data/Something_data/videos/97906.webm,Pretending to put [something] into [something],Pretending to put something into something,72,True
somethingv2,train,134104,data/Something_data/videos/134104.webm,Pretending to put [something] into [something],Pretending to put something into something,72,True
somethingv2,train,205760,data/Something_data/videos/205760.webm,Pretending to put [something] into [something],Pretending to put something into something,72,True
somethingv2,train,3180,data/Something_data/videos/3180.webm,Pretending to put [something] into [something],Pretending to put something into something,72,True
somethingv2,train,52993,data/Something_data/videos/52993.webm,Putting [something] next to [something],Putting something next to something,107,True
somethingv2,train,203167,data/Something_data/videos/203167.webm,Putting [something] next to [something],Putting something next to something,107,True
somethingv2,train,63037,data/Something_data/videos/63037.webm,Putting [something] next to [something],Putting something next to something,107,True
somethingv2,train,161286,data/Something_data/videos/161286.webm,Putting [something] next to [something],Putting something next to something,107,True
somethingv2,train,42085,data/Something_data/videos/42085.webm,Putting [something] next to [something],Putting something next to something,107,True
somethingv2,train,174550,data/Something_data/videos/174550.webm,Pretending to open [something] without actually opening it,Pretending to open something without actually opening it,67,True
somethingv2,validation,122538,data/Something_data/videos/122538.webm,Pretending to open [something] without actually opening it,Pretending to open something without actually opening it,67,True
somethingv2,train,92873,data/Something_data/videos/92873.webm,Pretending to open [something] without actually opening it,Pretending to open something without actually opening it,67,True
somethingv2,validation,55167,data/Something_data/videos/55167.webm,Pretending to open [something] without actually opening it,Pretending to open something without actually opening it,67,True
somethingv2,validation,40464,data/Something_data/videos/40464.webm,Pretending to open [something] without actually opening it,Pretending to open something without actually opening it,67,True
somethingv2,train,43900,data/Something_data/videos/43900.webm,Pretending to scoop [something] up with [something],Pretending to scoop something up with something,77,True
somethingv2,train,180328,data/Something_data/videos/180328.webm,Pretending to scoop [something] up with [something],Pretending to scoop something up with something,77,True
somethingv2,train,137242,data/Something_data/videos/137242.webm,Pretending to scoop [something] up with [something],Pretending to scoop something up with something,77,True
somethingv2,train,121002,data/Something_data/videos/121002.webm,Pretending to scoop [something] up with [something],Pretending to scoop something up with something,77,True
somethingv2,train,49147,data/Something_data/videos/49147.webm,Pretending to scoop [something] up with [something],Pretending to scoop something up with something,77,True
somethingv2,train,217986,data/Something_data/videos/217986.webm,Attaching [something] to [something],Attaching something to something,1,True
somethingv2,train,117210,data/Something_data/videos/117210.webm,Attaching [something] to [something],Attaching something to something,1,True
somethingv2,train,158918,data/Something_data/videos/158918.webm,Attaching [something] to [something],Attaching something to something,1,True
somethingv2,train,40285,data/Something_data/videos/40285.webm,Attaching [something] to [something],Attaching something to something,1,True
somethingv2,train,123697,data/Something_data/videos/123697.webm,Attaching [something] to [something],Attaching something to something,1,True
somethingv2,train,113769,data/Something_data/videos/113769.webm,Trying to bend [something unbendable] so nothing happens,Trying to bend something unbendable so nothing happens,162,True
somethingv2,train,160084,data/Something_data/videos/160084.webm,Trying to bend [something unbendable] so nothing happens,Trying to bend something unbendable so nothing happens,162,True
somethingv2,train,141567,data/Something_data/videos/141567.webm,Trying to bend [something unbendable] so nothing happens,Trying to bend something unbendable so nothing happens,162,True
somethingv2,train,39080,data/Something_data/videos/39080.webm,Trying to bend [something unbendable] so nothing happens,Trying to bend something unbendable so nothing happens,162,True
somethingv2,validation,66338,data/Something_data/videos/66338.webm,Trying to bend [something unbendable] so nothing happens,Trying to bend something unbendable so nothing happens,162,True
somethingv2,train,165689,data/Something_data/videos/165689.webm,Poking [something] so lightly that it doesn't or almost doesn't move,Poking something so lightly that it doesn't or almost doesn't move,56,True
somethingv2,train,189403,data/Something_data/videos/189403.webm,Poking [something] so lightly that it doesn't or almost doesn't move,Poking something so lightly that it doesn't or almost doesn't move,56,True
somethingv2,train,14065,data/Something_data/videos/14065.webm,Poking [something] so lightly that it doesn't or almost doesn't move,Poking something so lightly that it doesn't or almost doesn't move,56,True
somethingv2,train,17244,data/Something_data/videos/17244.webm,Poking [something] so lightly that it doesn't or almost doesn't move,Poking something so lightly that it doesn't or almost doesn't move,56,True
somethingv2,train,175116,data/Something_data/videos/175116.webm,Poking [something] so lightly that it doesn't or almost doesn't move,Poking something so lightly that it doesn't or almost doesn't move,56,True
somethingv2,train,200631,data/Something_data/videos/200631.webm,Spinning [something] that quickly stops spinning,Spinning something that quickly stops spinning,140,True
somethingv2,train,202685,data/Something_data/videos/202685.webm,Spinning [something] that quickly stops spinning,Spinning something that quickly stops spinning,140,True
somethingv2,train,198158,data/Something_data/videos/198158.webm,Spinning [something] that quickly stops spinning,Spinning something that quickly stops spinning,140,True
somethingv2,train,195697,data/Something_data/videos/195697.webm,Spinning [something] that quickly stops spinning,Spinning something that quickly stops spinning,140,True
somethingv2,train,192267,data/Something_data/videos/192267.webm,Spinning [something] that quickly stops spinning,Spinning something that quickly stops spinning,140,True
somethingv2,train,62986,data/Something_data/videos/62986.webm,Opening [something],Opening something,46,True
somethingv2,train,199284,data/Something_data/videos/199284.webm,Opening [something],Opening something,46,True
somethingv2,validation,207835,data/Something_data/videos/207835.webm,Opening [something],Opening something,46,True
somethingv2,train,60479,data/Something_data/videos/60479.webm,Opening [something],Opening something,46,True
somethingv2,train,38060,data/Something_data/videos/38060.webm,Opening [something],Opening something,46,True
somethingv2,train,95881,data/Something_data/videos/95881.webm,Moving [part] of [something],Moving part of something,33,True
somethingv2,train,181990,data/Something_data/videos/181990.webm,Moving [part] of [something],Moving part of something,33,True
somethingv2,train,116727,data/Something_data/videos/116727.webm,Moving [part] of [something],Moving part of something,33,True
somethingv2,train,139037,data/Something_data/videos/139037.webm,Moving [part] of [something],Moving part of something,33,True
somethingv2,train,78131,data/Something_data/videos/78131.webm,Moving [part] of [something],Moving part of something,33,True
somethingv2,train,55598,data/Something_data/videos/55598.webm,Moving away from [something] with your camera,Moving away from something with your camera,32,True
somethingv2,train,106188,data/Something_data/videos/106188.webm,Moving away from [something] with your camera,Moving away from something with your camera,32,True
somethingv2,train,109550,data/Something_data/videos/109550.webm,Moving away from [something] with your camera,Moving away from something with your camera,32,True
somethingv2,train,44134,data/Something_data/videos/44134.webm,Moving away from [something] with your camera,Moving away from something with your camera,32,True
somethingv2,train,30704,data/Something_data/videos/30704.webm,Moving away from [something] with your camera,Moving away from something with your camera,32,True
somethingv2,validation,188482,data/Something_data/videos/188482.webm,Plugging [something] into [something],Plugging something into something,49,True
somethingv2,train,8421,data/Something_data/videos/8421.webm,Plugging [something] into [something],Plugging something into something,49,True
somethingv2,validation,38565,data/Something_data/videos/38565.webm,Plugging [something] into [something],Plugging something into something,49,True
somethingv2,train,29984,data/Something_data/videos/29984.webm,Plugging [something] into [something],Plugging something into something,49,True
somethingv2,train,64043,data/Something_data/videos/64043.webm,Plugging [something] into [something],Plugging something into something,49,True
somethingv2,train,27999,data/Something_data/videos/27999.webm,Turning [something] upside down,Turning something upside down,164,True
somethingv2,train,217411,data/Something_data/videos/217411.webm,Turning [something] upside down,Turning something upside down,164,True
somethingv2,validation,62609,data/Something_data/videos/62609.webm,Turning [something] upside down,Turning something upside down,164,True
somethingv2,train,25631,data/Something_data/videos/25631.webm,Turning [something] upside down,Turning something upside down,164,True
somethingv2,train,67858,data/Something_data/videos/67858.webm,Turning [something] upside down,Turning something upside down,164,True
somethingv2,train,188420,data/Something_data/videos/188420.webm,Uncovering [something],Uncovering something,171,True
somethingv2,train,174964,data/Something_data/videos/174964.webm,Uncovering [something],Uncovering something,171,True
somethingv2,train,35133,data/Something_data/videos/35133.webm,Uncovering [something],Uncovering something,171,True
somethingv2,train,205997,data/Something_data/videos/205997.webm,Uncovering [something],Uncovering something,171,True
somethingv2,train,39339,data/Something_data/videos/39339.webm,Uncovering [something],Uncovering something,171,True
somethingv2,train,38980,data/Something_data/videos/38980.webm,Stuffing [something] into [something],Stuffing something into something,145,True
somethingv2,train,214709,data/Something_data/videos/214709.webm,Stuffing [something] into [something],Stuffing something into something,145,True
somethingv2,train,84413,data/Something_data/videos/84413.webm,Stuffing [something] into [something],Stuffing something into something,145,True
somethingv2,train,118719,data/Something_data/videos/118719.webm,Stuffing [something] into [something],Stuffing something into something,145,True
somethingv2,train,147803,data/Something_data/videos/147803.webm,Stuffing [something] into [something],Stuffing something into something,145,True
somethingv2,train,146885,data/Something_data/videos/146885.webm,Showing a photo of [something] to the camera,Showing a photo of something to the camera,124,True
somethingv2,train,74971,data/Something_data/videos/74971.webm,Showing a photo of [something] to the camera,Showing a photo of something to the camera,124,True
somethingv2,train,142074,data/Something_data/videos/142074.webm,Showing a photo of [something] to the camera,Showing a photo of something to the camera,124,True
somethingv2,train,183309,data/Something_data/videos/183309.webm,Showing a photo of [something] to the camera,Showing a photo of something to the camera,124,True
somethingv2,train,102279,data/Something_data/videos/102279.webm,Showing a photo of [something] to the camera,Showing a photo of something to the camera,124,True
somethingv2,train,157425,data/Something_data/videos/157425.webm,Moving [something] and [something] so they pass each other,Moving something and something so they pass each other,39,True
somethingv2,train,91134,data/Something_data/videos/91134.webm,Moving [something] and [something] so they pass each other,Moving something and something so they pass each other,39,True
somethingv2,train,117696,data/Something_data/videos/117696.webm,Moving [something] and [something] so they pass each other,Moving something and something so they pass each other,39,True
somethingv2,train,194424,data/Something_data/videos/194424.webm,Moving [something] and [something] so they pass each other,Moving something and something so they pass each other,39,True
somethingv2,train,135595,data/Something_data/videos/135595.webm,Moving [something] and [something] so they pass each other,Moving something and something so they pass each other,39,True
somethingv2,train,101700,data/Something_data/videos/101700.webm,Pulling two ends of [something] so that it gets stretched,Pulling two ends of something so that it gets stretched,91,True
somethingv2,train,13472,data/Something_data/videos/13472.webm,Pulling two ends of [something] so that it gets stretched,Pulling two ends of something so that it gets stretched,91,True
somethingv2,train,70352,data/Something_data/videos/70352.webm,Pulling two ends of [something] so that it gets stretched,Pulling two ends of something so that it gets stretched,91,True
somethingv2,train,153850,data/Something_data/videos/153850.webm,Pulling two ends of [something] so that it gets stretched,Pulling two ends of something so that it gets stretched,91,True
somethingv2,train,83921,data/Something_data/videos/83921.webm,Pulling two ends of [something] so that it gets stretched,Pulling two ends of something so that it gets stretched,91,True
somethingv2,train,18280,data/Something_data/videos/18280.webm,Turning the camera upwards while filming [something],Turning the camera upwards while filming something,168,True
somethingv2,train,113569,data/Something_data/videos/113569.webm,Turning the camera upwards while filming [something],Turning the camera upwards while filming something,168,True
somethingv2,train,216844,data/Something_data/videos/216844.webm,Turning the camera upwards while filming [something],Turning the camera upwards while filming something,168,True
somethingv2,train,135650,data/Something_data/videos/135650.webm,Turning the camera upwards while filming [something],Turning the camera upwards while filming something,168,True
somethingv2,train,80815,data/Something_data/videos/80815.webm,Turning the camera upwards while filming [something],Turning the camera upwards while filming something,168,True
somethingv2,train,106116,data/Something_data/videos/106116.webm,Piling [something] up,Piling something up,48,True
somethingv2,train,178192,data/Something_data/videos/178192.webm,Piling [something] up,Piling something up,48,True
somethingv2,train,121001,data/Something_data/videos/121001.webm,Piling [something] up,Piling something up,48,True
somethingv2,train,196225,data/Something_data/videos/196225.webm,Piling [something] up,Piling something up,48,True
somethingv2,train,57813,data/Something_data/videos/57813.webm,Piling [something] up,Piling something up,48,True
somethingv2,validation,137138,data/Something_data/videos/137138.webm,Poking [something] so that it falls over,Poking something so that it falls over,57,True
somethingv2,train,41537,data/Something_data/videos/41537.webm,Poking [something] so that it falls over,Poking something so that it falls over,57,True
somethingv2,train,114453,data/Something_data/videos/114453.webm,Poking [something] so that it falls over,Poking something so that it falls over,57,True
somethingv2,train,18579,data/Something_data/videos/18579.webm,Poking [something] so that it falls over,Poking something so that it falls over,57,True
somethingv2,train,139525,data/Something_data/videos/139525.webm,Poking [something] so that it falls over,Poking something so that it falls over,57,True
somethingv2,train,183787,data/Something_data/videos/183787.webm,Pretending to pick [something] up,Pretending to pick something up,68,True
somethingv2,train,48824,data/Something_data/videos/48824.webm,Pretending to pick [something] up,Pretending to pick something up,68,True
somethingv2,train,58281,data/Something_data/videos/58281.webm,Pretending to pick [something] up,Pretending to pick something up,68,True
somethingv2,train,73049,data/Something_data/videos/73049.webm,Pretending to pick [something] up,Pretending to pick something up,68,True
somethingv2,train,7997,data/Something_data/videos/7997.webm,Pretending to pick [something] up,Pretending to pick something up,68,True
somethingv2,train,97602,data/Something_data/videos/97602.webm,Approaching [something] with your camera,Approaching something with your camera,0,True
somethingv2,train,214006,data/Something_data/videos/214006.webm,Approaching [something] with your camera,Approaching something with your camera,0,True
somethingv2,train,161062,data/Something_data/videos/161062.webm,Approaching [something] with your camera,Approaching something with your camera,0,True
somethingv2,validation,62866,data/Something_data/videos/62866.webm,Approaching [something] with your camera,Approaching something with your camera,0,True
somethingv2,validation,166475,data/Something_data/videos/166475.webm,Approaching [something] with your camera,Approaching something with your camera,0,True
somethingv2,train,131202,data/Something_data/videos/131202.webm,Tearing [something] just a little bit,Tearing something just a little bit,150,True
somethingv2,train,19100,data/Something_data/videos/19100.webm,Tearing [something] just a little bit,Tearing something just a little bit,150,True
somethingv2,train,132070,data/Something_data/videos/132070.webm,Tearing [something] just a little bit,Tearing something just a little bit,150,True
somethingv2,train,6096,data/Something_data/videos/6096.webm,Tearing [something] just a little bit,Tearing something just a little bit,150,True
somethingv2,train,132145,data/Something_data/videos/132145.webm,Tearing [something] just a little bit,Tearing something just a little bit,150,True
somethingv2,validation,54318,data/Something_data/videos/54318.webm,Bending [something] so that it deforms,Bending something so that it deforms,2,True
